,Unnamed: 0,value,variable,layer,rs,n_samples,scaling
27,27,0.0267667397856712,Overlap,6,7,100,0.25
0,0,2.8338487095205664,ENSD,0,18,500,0.5
1,1,2.8463060967465474,PR Pre,0,18,500,0.5
2,2,2.824448564536312,PR Post,0,18,500,0.5
3,3,0.3525018393993377,Overlap,0,18,500,0.5
4,4,2.915105500210424,ENSD,1,18,500,0.5
5,5,2.931972029448315,PR Pre,1,18,500,0.5
6,6,2.908069055394128,PR Post,1,18,500,0.5
7,7,0.3418926298618316,Overlap,1,18,500,0.5
8,8,3.5140212942315445,ENSD,2,18,500,0.5
9,9,3.558895231359722,PR Pre,2,18,500,0.5
10,10,3.5087011615142454,PR Post,2,18,500,0.5
11,11,0.281412124633789,Overlap,2,18,500,0.5
12,12,3.274126441340055,ENSD,3,18,500,0.5
13,13,3.379664580112752,PR Pre,3,18,500,0.5
14,14,3.310535782115602,PR Post,3,18,500,0.5
15,15,0.2926331758499145,Overlap,3,18,500,0.5
16,16,5.78898564576402,ENSD,4,18,500,0.5
17,17,6.90258334464765,PR Pre,4,18,500,0.5
18,18,5.792302520225067,PR Post,4,18,500,0.5
19,19,0.1447903364896774,Overlap,4,18,500,0.5
20,20,5.78898564576402,ENSD,5,18,500,0.5
21,21,6.90258334464765,PR Pre,5,18,500,0.5
22,22,5.792302520225067,PR Post,5,18,500,0.5
23,23,0.1447903364896774,Overlap,5,18,500,0.5
24,24,3.822659515478222,ENSD,6,18,500,0.5
25,25,19.291163227103176,PR Pre,6,18,500,0.5
26,26,4.003536964946654,PR Post,6,18,500,0.5
27,27,0.049495231360197,Overlap,6,18,500,0.5
0,0,2.986849575899635,ENSD,0,3,500,0.25
1,1,2.993307920493674,PR Pre,0,3,500,0.25
2,2,2.9892587091974425,PR Post,0,3,500,0.25
3,3,0.3338093161582947,Overlap,0,3,500,0.25
4,4,2.9113492312539035,ENSD,1,3,500,0.25
5,5,2.950232589178675,PR Pre,1,3,500,0.25
6,6,2.908397997275568,PR Post,1,3,500,0.25
7,7,0.339300274848938,Overlap,1,3,500,0.25
8,8,3.2368315337103857,ENSD,2,3,500,0.25
9,9,3.3788028916718624,PR Pre,2,3,500,0.25
10,10,3.2109184750697217,PR Post,2,3,500,0.25
11,11,0.2983513176441192,Overlap,2,3,500,0.25
12,12,2.922316447968272,ENSD,3,3,500,0.25
13,13,3.367856107254508,PR Pre,3,3,500,0.25
14,14,3.1252328363766835,PR Post,3,3,500,0.25
15,15,0.2776459455490112,Overlap,3,3,500,0.25
16,16,3.446919142671643,ENSD,4,3,500,0.25
17,17,6.930169435235846,PR Pre,4,3,500,0.25
18,18,3.138969210732566,PR Post,4,3,500,0.25
19,19,0.1584528982639312,Overlap,4,3,500,0.25
20,20,3.446919142671643,ENSD,5,3,500,0.25
21,21,6.930169435235846,PR Pre,5,3,500,0.25
22,22,3.138969210732566,PR Post,5,3,500,0.25
23,23,0.1584528982639312,Overlap,5,3,500,0.25
24,24,0.4441185377377398,ENSD,6,3,500,0.25
25,25,20.227835968230814,PR Pre,6,3,500,0.25
26,26,1.1728379043624693,PR Post,6,3,500,0.25
27,27,0.0187202431261539,Overlap,6,3,500,0.25
0,0,2.954220622885365,ENSD,0,45,200,0.125
1,1,2.9820051075762013,PR Pre,0,45,200,0.125
2,2,2.9522144050441623,PR Post,0,45,200,0.125
3,3,0.3355727195739746,Overlap,0,45,200,0.125
4,4,2.90754017141092,ENSD,1,45,200,0.125
5,5,2.9644468851886643,PR Pre,1,45,200,0.125
6,6,2.911072874527295,PR Post,1,45,200,0.125
7,7,0.3369216918945312,Overlap,1,45,200,0.125
8,8,2.981745591550531,ENSD,2,45,200,0.125
9,9,3.298921134737967,PR Pre,2,45,200,0.125
10,10,2.943589580734649,PR Post,2,45,200,0.125
11,11,0.3070586919784546,Overlap,2,45,200,0.125
12,12,2.1142025033181486,ENSD,3,45,200,0.125
13,13,3.3235592985809235,PR Pre,3,45,200,0.125
14,14,2.561032447467989,PR Post,3,45,200,0.125
15,15,0.2483865469694137,Overlap,3,45,200,0.125
16,16,2.5927692721576387,ENSD,4,45,200,0.125
17,17,6.749348914659973,PR Pre,4,45,200,0.125
18,18,2.0844788894717343,PR Post,4,45,200,0.125
19,19,0.1842911541461944,Overlap,4,45,200,0.125
20,20,2.5927692721576387,ENSD,5,45,200,0.125
21,21,6.749348914659973,PR Pre,5,45,200,0.125
22,22,2.0844788894717343,PR Post,5,45,200,0.125
23,23,0.1842911541461944,Overlap,5,45,200,0.125
24,24,0.0980547258629265,ENSD,6,45,200,0.125
25,25,20.36838992262355,PR Pre,6,45,200,0.125
26,26,1.005188062471481,PR Post,6,45,200,0.125
27,27,0.0047892169095575,Overlap,6,45,200,0.125
0,0,2.8534986505431834,ENSD,0,22,10,0.25
1,1,2.864793461586273,PR Pre,0,22,10,0.25
2,2,2.851994088014937,PR Post,0,22,10,0.25
3,3,0.3492494523525238,Overlap,0,22,10,0.25
4,4,2.9581784738727603,ENSD,1,22,10,0.25
5,5,2.96959982781251,PR Pre,1,22,10,0.25
6,6,2.967837140242607,PR Post,1,22,10,0.25
7,7,0.3356497883796692,Overlap,1,22,10,0.25
8,8,3.312473239191872,ENSD,2,22,10,0.25
9,9,3.3498188541438925,PR Pre,2,22,10,0.25
10,10,3.329830807395674,PR Post,2,22,10,0.25
11,11,0.296967476606369,Overlap,2,22,10,0.25
12,12,3.2232236126196647,ENSD,3,22,10,0.25
13,13,3.3782279965455007,PR Pre,3,22,10,0.25
14,14,3.2725262213712503,PR Post,3,22,10,0.25
15,15,0.2915535569190979,Overlap,3,22,10,0.25
16,16,6.443863171152696,ENSD,4,22,10,0.25
17,17,6.864913081834504,PR Pre,4,22,10,0.25
18,18,6.483477142530321,PR Post,4,22,10,0.25
19,19,0.144778236746788,Overlap,4,22,10,0.25
20,20,6.443863171152696,ENSD,5,22,10,0.25
21,21,6.864913081834504,PR Pre,5,22,10,0.25
22,22,6.483477142530321,PR Post,5,22,10,0.25
23,23,0.144778236746788,Overlap,5,22,10,0.25
24,24,2.271503788336205,ENSD,6,22,10,0.25
25,25,18.08114451729384,PR Pre,6,22,10,0.25
26,26,3.5543741458846774,PR Post,6,22,10,0.25
27,27,0.0353447087109088,Overlap,6,22,10,0.25
0,0,2.826118179361274,ENSD,0,15,20,0.25
1,1,2.838511148419044,PR Pre,0,15,20,0.25
2,2,2.819945669219606,PR Post,0,15,20,0.25
3,3,0.3530685007572174,Overlap,0,15,20,0.25
4,4,2.8629071633915943,ENSD,1,15,20,0.25
5,5,2.8824951089954896,PR Pre,1,15,20,0.25
6,6,2.8638352383074723,PR Post,1,15,20,0.25
7,7,0.3468092381954193,Overlap,1,15,20,0.25
8,8,3.385106215760996,ENSD,2,15,20,0.25
9,9,3.4740061668665208,PR Pre,2,15,20,0.25
10,10,3.374633327342611,PR Post,2,15,20,0.25
11,11,0.2887454330921173,Overlap,2,15,20,0.25
12,12,3.2951703031220663,ENSD,3,15,20,0.25
13,13,3.498181967549291,PR Pre,3,15,20,0.25
14,14,3.3530672165703383,PR Post,3,15,20,0.25
15,15,0.2809268236160278,Overlap,3,15,20,0.25
16,16,4.9062425354372525,ENSD,4,15,20,0.25
17,17,6.853110835729406,PR Pre,4,15,20,0.25
18,18,4.783033208539502,PR Post,4,15,20,0.25
19,19,0.149677962064743,Overlap,4,15,20,0.25
20,20,4.9062425354372525,ENSD,5,15,20,0.25
21,21,6.853110835729406,PR Pre,5,15,20,0.25
22,22,4.783033208539502,PR Post,5,15,20,0.25
23,23,0.149677962064743,Overlap,5,15,20,0.25
24,24,0.8939600702139083,ENSD,6,15,20,0.25
25,25,17.994880046850227,PR Pre,6,15,20,0.25
26,26,1.6378281996275714,PR Post,6,15,20,0.25
27,27,0.0303319841623306,Overlap,6,15,20,0.25
0,0,2.815373034764424,ENSD,0,49,100,1.0
1,1,2.813303330963931,PR Pre,0,49,100,1.0
2,2,2.818994433495781,PR Post,0,49,100,1.0
3,3,0.3549973964691162,Overlap,0,49,100,1.0
4,4,2.83426030604862,ENSD,1,49,100,1.0
5,5,2.833867600950905,PR Pre,1,49,100,1.0
6,6,2.8373030872030527,PR Post,1,49,100,1.0
7,7,0.3524962067604065,Overlap,1,49,100,1.0
8,8,3.3911146717343423,ENSD,2,49,100,1.0
9,9,3.396882448364083,PR Pre,2,49,100,1.0
10,10,3.39637220213347,PR Post,2,49,100,1.0
11,11,0.2939318716526031,Overlap,2,49,100,1.0
12,12,3.367828218530514,ENSD,3,49,100,1.0
13,13,3.391446799220525,PR Pre,3,49,100,1.0
14,14,3.3708161441068136,PR Post,3,49,100,1.0
15,15,0.2945980429649353,Overlap,3,49,100,1.0
16,16,6.892112885710397,ENSD,4,49,100,1.0
17,17,6.927277222229391,PR Pre,4,49,100,1.0
18,18,6.914685697434774,PR Post,4,49,100,1.0
19,19,0.1438856124877929,Overlap,4,49,100,1.0
20,20,6.892112885710397,ENSD,5,49,100,1.0
21,21,6.927277222229391,PR Pre,5,49,100,1.0
22,22,6.914685697434774,PR Post,5,49,100,1.0
23,23,0.1438856124877929,Overlap,5,49,100,1.0
24,24,15.398875564060406,ENSD,6,49,100,1.0
25,25,18.20232987527965,PR Pre,6,49,100,1.0
26,26,14.918678708666574,PR Post,6,49,100,1.0
27,27,0.0567063465714454,Overlap,6,49,100,1.0
0,0,2.9610821382772325,ENSD,0,45,20,0.125
1,1,2.9820051075762013,PR Pre,0,45,20,0.125
2,2,2.950714884447504,PR Post,0,45,20,0.125
3,3,0.3365230560302734,Overlap,0,45,20,0.125
4,4,2.94580077377821,ENSD,1,45,20,0.125
5,5,2.9644468851886643,PR Pre,1,45,20,0.125
6,6,2.95212600245765,PR Post,1,45,20,0.125
7,7,0.3366082906723022,Overlap,1,45,20,0.125
8,8,3.223102039154816,ENSD,2,45,20,0.125
9,9,3.298921134737967,PR Pre,2,45,20,0.125
10,10,3.2452896321323834,PR Post,2,45,20,0.125
11,11,0.3010569512844085,Overlap,2,45,20,0.125
12,12,2.824171501974799,ENSD,3,45,20,0.125
13,13,3.3235592985809235,PR Pre,3,45,20,0.125
14,14,3.04809799280871,PR Post,3,45,20,0.125
15,15,0.2787781357765198,Overlap,3,45,20,0.125
16,16,3.057223110977499,ENSD,4,45,20,0.125
17,17,6.749348914659973,PR Pre,4,45,20,0.125
18,18,2.685397463206516,PR Post,4,45,20,0.125
19,19,0.1686773151159286,Overlap,4,45,20,0.125
20,20,3.057223110977499,ENSD,5,45,20,0.125
21,21,6.749348914659973,PR Pre,5,45,20,0.125
22,22,2.685397463206516,PR Post,5,45,20,0.125
23,23,0.1686773151159286,Overlap,5,45,20,0.125
24,24,0.1192894540681854,ENSD,6,45,20,0.125
25,25,20.36838992262355,PR Pre,6,45,20,0.125
26,26,1.0148215720037668,PR Post,6,45,20,0.125
27,27,0.0057710609398782,Overlap,6,45,20,0.125
0,0,2.958596695848497,ENSD,0,19,100,0.25
1,1,2.9612772531728364,PR Pre,0,19,100,0.25
2,2,2.9588440744158326,PR Post,0,19,100,0.25
3,3,0.3376638889312744,Overlap,0,19,100,0.25
4,4,3.061354493615788,ENSD,1,19,100,0.25
5,5,3.070663987534477,PR Pre,1,19,100,0.25
6,6,3.062273953265012,PR Post,1,19,100,0.25
7,7,0.3255646824836731,Overlap,1,19,100,0.25
8,8,3.54100189647231,ENSD,2,19,100,0.25
9,9,3.5701164438378354,PR Pre,2,19,100,0.25
10,10,3.557214450920794,PR Post,2,19,100,0.25
11,11,0.2788262963294983,Overlap,2,19,100,0.25
12,12,3.4344201259603544,ENSD,3,19,100,0.25
13,13,3.579274140058208,PR Pre,3,19,100,0.25
14,14,3.528575905373046,PR Post,3,19,100,0.25
15,15,0.2719311714172363,Overlap,3,19,100,0.25
16,16,4.818031399497454,ENSD,4,19,100,0.25
17,17,6.877240662099593,PR Pre,4,19,100,0.25
18,18,4.746043411721108,PR Post,4,19,100,0.25
19,19,0.1476126909255981,Overlap,4,19,100,0.25
20,20,4.818031399497454,ENSD,5,19,100,0.25
21,21,6.877240662099593,PR Pre,5,19,100,0.25
22,22,4.746043411721108,PR Post,5,19,100,0.25
23,23,0.1476126909255981,Overlap,5,19,100,0.25
24,24,0.7232426837443892,ENSD,6,19,100,0.25
25,25,22.32327635135489,PR Pre,6,19,100,0.25
26,26,1.480545170806315,PR Post,6,19,100,0.25
27,27,0.0218828786164522,Overlap,6,19,100,0.25
0,0,2.8820304200761737,ENSD,0,10,200,0.5
1,1,2.8807384155953826,PR Pre,0,10,200,0.5
2,2,2.885730532620874,PR Post,0,10,200,0.5
3,3,0.3466881215572357,Overlap,0,10,200,0.5
4,4,2.960680993765481,ENSD,1,10,200,0.5
5,5,2.9671883806986146,PR Pre,1,10,200,0.5
6,6,2.9618719243739355,PR Post,1,10,200,0.5
7,7,0.3368838727474212,Overlap,1,10,200,0.5
8,8,3.485213815625836,ENSD,2,10,200,0.5
9,9,3.510651827966264,PR Pre,2,10,200,0.5
10,10,3.486938800408318,PR Post,2,10,200,0.5
11,11,0.2847064733505249,Overlap,2,10,200,0.5
12,12,3.2822329002452597,ENSD,3,10,200,0.5
13,13,3.347662562671838,PR Pre,3,10,200,0.5
14,14,3.3338790038274437,PR Post,3,10,200,0.5
15,15,0.2940883934497833,Overlap,3,10,200,0.5
16,16,6.252889000579804,ENSD,4,10,200,0.5
17,17,6.939146860311193,PR Pre,4,10,200,0.5
18,18,6.295080318723515,PR Post,4,10,200,0.5
19,19,0.1431440711021423,Overlap,4,10,200,0.5
20,20,6.252889000579804,ENSD,5,10,200,0.5
21,21,6.939146860311193,PR Pre,5,10,200,0.5
22,22,6.295080318723515,PR Post,5,10,200,0.5
23,23,0.1431440711021423,Overlap,5,10,200,0.5
24,24,5.759986257199669,ENSD,6,10,200,0.5
25,25,18.40003026968008,PR Pre,6,10,200,0.5
26,26,6.342259680190088,PR Post,6,10,200,0.5
27,27,0.0493581518530845,Overlap,6,10,200,0.5
0,0,3.1418473014950785,ENSD,0,46,10,0.125
1,1,3.1375013733521526,PR Pre,0,46,10,0.125
2,2,3.151699682974316,PR Post,0,46,10,0.125
3,3,0.3177286088466644,Overlap,0,46,10,0.125
4,4,3.0605171831521143,ENSD,1,46,10,0.125
5,5,3.069444346615335,PR Pre,1,46,10,0.125
6,6,3.06875939083249,PR Post,1,46,10,0.125
7,7,0.3249168395996094,Overlap,1,46,10,0.125
8,8,3.402118457474812,ENSD,2,46,10,0.125
9,9,3.4424631607630323,PR Pre,2,46,10,0.125
10,10,3.427809047934566,PR Post,2,46,10,0.125
11,11,0.2883125245571136,Overlap,2,46,10,0.125
12,12,2.9988241929006256,ENSD,3,46,10,0.125
13,13,3.205366651242181,PR Pre,3,46,10,0.125
14,14,3.157728948870181,PR Post,3,46,10,0.125
15,15,0.2962773442268371,Overlap,3,46,10,0.125
16,16,3.7767299998410655,ENSD,4,46,10,0.125
17,17,6.744845347354862,PR Pre,4,46,10,0.125
18,18,3.858788157856605,PR Post,4,46,10,0.125
19,19,0.145108550786972,Overlap,4,46,10,0.125
20,20,3.7767299998410655,ENSD,5,46,10,0.125
21,21,6.744845347354862,PR Pre,5,46,10,0.125
22,22,3.858788157856605,PR Post,5,46,10,0.125
23,23,0.145108550786972,Overlap,5,46,10,0.125
24,24,0.0425083751090566,ENSD,6,46,10,0.125
25,25,19.19762678845498,PR Pre,6,46,10,0.125
26,26,1.0358426915720595,PR Post,6,46,10,0.125
27,27,0.0021376330405473,Overlap,6,46,10,0.125
0,0,2.707900777934496,ENSD,0,13,500,0.125
1,1,2.755839266844824,PR Pre,0,13,500,0.125
2,2,2.701206196931932,PR Post,0,13,500,0.125
3,3,0.3637651801109314,Overlap,0,13,500,0.125
4,4,2.78644668464694,ENSD,1,13,500,0.125
5,5,2.851805022134478,PR Pre,1,13,500,0.125
6,6,2.78578776695094,PR Post,1,13,500,0.125
7,7,0.3507380485534668,Overlap,1,13,500,0.125
8,8,3.050636812548793,ENSD,2,13,500,0.125
9,9,3.3750318850608934,PR Pre,2,13,500,0.125
10,10,3.039937973517718,PR Post,2,13,500,0.125
11,11,0.2973362803459167,Overlap,2,13,500,0.125
12,12,2.033332374673892,ENSD,3,13,500,0.125
13,13,3.2439489242628814,PR Pre,3,13,500,0.125
14,14,2.474117218011093,PR Post,3,13,500,0.125
15,15,0.2533460259437561,Overlap,3,13,500,0.125
16,16,2.6173665499743097,ENSD,4,13,500,0.125
17,17,6.775523539461758,PR Pre,4,13,500,0.125
18,18,2.06714990309397,PR Post,4,13,500,0.125
19,19,0.1868743598461151,Overlap,4,13,500,0.125
20,20,2.6173665499743097,ENSD,5,13,500,0.125
21,21,6.775523539461758,PR Pre,5,13,500,0.125
22,22,2.06714990309397,PR Post,5,13,500,0.125
23,23,0.1868743598461151,Overlap,5,13,500,0.125
24,24,0.0945535688573892,ENSD,6,13,500,0.125
25,25,20.678109093867413,PR Pre,6,13,500,0.125
26,26,1.004759024704471,PR Post,6,13,500,0.125
27,27,0.0045509827323257,Overlap,6,13,500,0.125
0,0,3.1004865943214543,ENSD,0,27,100,0.5
1,1,3.1010865030630623,PR Pre,0,27,100,0.5
2,2,3.1013585113744746,PR Post,0,27,100,0.5
3,3,0.3223769664764404,Overlap,0,27,100,0.5
4,4,3.092448892891842,ENSD,1,27,100,0.5
5,5,3.0977494752985493,PR Pre,1,27,100,0.5
6,6,3.09206295144622,PR Post,1,27,100,0.5
7,7,0.3228552937507629,Overlap,1,27,100,0.5
8,8,3.6178784755446376,ENSD,2,27,100,0.5
9,9,3.633191616069471,PR Pre,2,27,100,0.5
10,10,3.6243277247024017,PR Post,2,27,100,0.5
11,11,0.2747503221035003,Overlap,2,27,100,0.5
12,12,3.464047727915533,ENSD,3,27,100,0.5
13,13,3.5001995528264214,PR Pre,3,27,100,0.5
14,14,3.4993344321147872,PR Post,3,27,100,0.5
15,15,0.2828170657157898,Overlap,3,27,100,0.5
16,16,6.827356172037946,ENSD,4,27,100,0.5
17,17,6.894318003669224,PR Pre,4,27,100,0.5
18,18,6.894740757026903,PR Post,4,27,100,0.5
19,19,0.1436293870210647,Overlap,4,27,100,0.5
20,20,6.827356172037946,ENSD,5,27,100,0.5
21,21,6.894318003669224,PR Pre,5,27,100,0.5
22,22,6.894740757026903,PR Post,5,27,100,0.5
23,23,0.1436293870210647,Overlap,5,27,100,0.5
24,24,14.697275015909666,ENSD,6,27,100,0.5
25,25,23.005070815647567,PR Pre,6,27,100,0.5
26,26,15.801430276156507,PR Post,6,27,100,0.5
27,27,0.0404312200844287,Overlap,6,27,100,0.5
0,0,2.548192679129984,ENSD,0,4,1000,2.0
1,1,2.552033074239218,PR Pre,0,4,1000,2.0
2,2,2.548655767355098,PR Post,0,4,1000,2.0
3,3,0.3917732536792755,Overlap,0,4,1000,2.0
4,4,2.666406877057464,ENSD,1,4,1000,2.0
5,5,2.6686603820253945,PR Pre,1,4,1000,2.0
6,6,2.6700405792562307,PR Post,1,4,1000,2.0
7,7,0.3742098808288574,Overlap,1,4,1000,2.0
8,8,3.2182179247982954,ENSD,2,4,1000,2.0
9,9,3.2227069890753617,PR Pre,2,4,1000,2.0
10,10,3.2309429372338188,PR Post,2,4,1000,2.0
11,11,0.3090760409832001,Overlap,2,4,1000,2.0
12,12,3.152290186569502,ENSD,3,4,1000,2.0
13,13,3.1751102720128146,PR Pre,3,4,1000,2.0
14,14,3.166929803300647,PR Post,3,4,1000,2.0
15,15,0.3134937882423401,Overlap,3,4,1000,2.0
16,16,6.753216817673754,ENSD,4,4,1000,2.0
17,17,6.837997943776868,PR Pre,4,4,1000,2.0
18,18,6.783893302947663,PR Post,4,4,1000,2.0
19,19,0.1455803364515304,Overlap,4,4,1000,2.0
20,20,6.753216817673754,ENSD,5,4,1000,2.0
21,21,6.837997943776868,PR Pre,5,4,1000,2.0
22,22,6.783893302947663,PR Post,5,4,1000,2.0
23,23,0.1455803364515304,Overlap,5,4,1000,2.0
24,24,15.411240025929844,ENSD,6,4,1000,2.0
25,25,19.52146747155677,PR Pre,6,4,1000,2.0
26,26,15.730353133770974,PR Post,6,4,1000,2.0
27,27,0.0501864701509475,Overlap,6,4,1000,2.0
0,0,2.977975818497545,ENSD,0,6,500,1.0
1,1,2.975691149335045,PR Pre,0,6,500,1.0
2,2,2.981752662206803,PR Post,0,6,500,1.0
3,3,0.335630714893341,Overlap,0,6,500,1.0
4,4,2.977246995173615,ENSD,1,6,500,1.0
5,5,2.980494066002784,PR Pre,1,6,500,1.0
6,6,2.9785346586402137,PR Post,1,6,500,1.0
7,7,0.3353697955608368,Overlap,1,6,500,1.0
8,8,3.464184588858961,ENSD,2,6,500,1.0
9,9,3.4796694345832377,PR Pre,2,6,500,1.0
10,10,3.4653115972532333,PR Post,2,6,500,1.0
11,11,0.2872901558876037,Overlap,2,6,500,1.0
12,12,3.3098205248577037,ENSD,3,6,500,1.0
13,13,3.3434132647321677,PR Pre,3,6,500,1.0
14,14,3.331904560234237,PR Post,3,6,500,1.0
15,15,0.2971131205558777,Overlap,3,6,500,1.0
16,16,6.833142883640827,ENSD,4,6,500,1.0
17,17,6.942186158426453,PR Pre,4,6,500,1.0
18,18,6.889643717977911,PR Post,4,6,500,1.0
19,19,0.1428655385971069,Overlap,4,6,500,1.0
20,20,6.833142883640827,ENSD,5,6,500,1.0
21,21,6.942186158426453,PR Pre,5,6,500,1.0
22,22,6.889643717977911,PR Post,5,6,500,1.0
23,23,0.1428655385971069,Overlap,5,6,500,1.0
24,24,14.476512522456789,ENSD,6,6,500,1.0
25,25,19.852071020795627,PR Pre,6,6,500,1.0
26,26,15.075421609476033,PR Post,6,6,500,1.0
27,27,0.0483714006841182,Overlap,6,6,500,1.0
0,0,2.706405641632016,ENSD,0,25,200,2.0
1,1,2.71361009902196,PR Pre,0,25,200,2.0
2,2,2.7027342338841054,PR Post,0,25,200,2.0
3,3,0.3690133690834045,Overlap,0,25,200,2.0
4,4,2.755299269046708,ENSD,1,25,200,2.0
5,5,2.7604391076971195,PR Pre,1,25,200,2.0
6,6,2.754117230772994,PR Post,1,25,200,2.0
7,7,0.3624166846275329,Overlap,1,25,200,2.0
8,8,3.2987453145990764,ENSD,2,25,200,2.0
9,9,3.300951423987949,PR Pre,2,25,200,2.0
10,10,3.3060999882848474,PR Post,2,25,200,2.0
11,11,0.3022690415382385,Overlap,2,25,200,2.0
12,12,3.32073670510181,ENSD,3,25,200,2.0
13,13,3.3366843605251275,PR Pre,3,25,200,2.0
14,14,3.321867753864589,PR Post,3,25,200,2.0
15,15,0.2995966672897339,Overlap,3,25,200,2.0
16,16,6.942444121169355,ENSD,4,25,200,2.0
17,17,6.943335990973017,PR Pre,4,25,200,2.0
18,18,6.957318085238179,PR Post,4,25,200,2.0
19,19,0.1437150835990905,Overlap,4,25,200,2.0
20,20,6.942444121169355,ENSD,5,25,200,2.0
21,21,6.943335990973017,PR Pre,5,25,200,2.0
22,22,6.957318085238179,PR Post,5,25,200,2.0
23,23,0.1437150835990905,Overlap,5,25,200,2.0
24,24,21.02321709620794,ENSD,6,25,200,2.0
25,25,21.4731246592772,PR Pre,6,25,200,2.0
26,26,21.057432680223386,PR Post,6,25,200,2.0
27,27,0.0464941710233688,Overlap,6,25,200,2.0
0,0,2.8073993659193643,ENSD,0,18,200,0.125
1,1,2.846321888445875,PR Pre,0,18,200,0.125
2,2,2.782285933190864,PR Post,0,18,200,0.125
3,3,0.3545017838478088,Overlap,0,18,200,0.125
4,4,2.8343687066671914,ENSD,1,18,200,0.125
5,5,2.920048239265084,PR Pre,1,18,200,0.125
6,6,2.8000345138989373,PR Post,1,18,200,0.125
7,7,0.3466593623161316,Overlap,1,18,200,0.125
8,8,3.249574200858333,ENSD,2,18,200,0.125
9,9,3.5617981106174907,PR Pre,2,18,200,0.125
10,10,3.199977264560454,PR Post,2,18,200,0.125
11,11,0.2851085662841797,Overlap,2,18,200,0.125
12,12,2.199506235420656,ENSD,3,18,200,0.125
13,13,3.359327926814568,PR Pre,3,18,200,0.125
14,14,2.61168311913485,PR Post,3,18,200,0.125
15,15,0.250698834657669,Overlap,3,18,200,0.125
16,16,2.628501933455893,ENSD,4,18,200,0.125
17,17,6.795469854181117,PR Pre,4,18,200,0.125
18,18,2.093242216023384,PR Post,4,18,200,0.125
19,19,0.1847861111164093,Overlap,4,18,200,0.125
20,20,2.628501933455893,ENSD,5,18,200,0.125
21,21,6.795469854181117,PR Pre,5,18,200,0.125
22,22,2.093242216023384,PR Post,5,18,200,0.125
23,23,0.1847861111164093,Overlap,5,18,200,0.125
24,24,0.0497786749846935,ENSD,6,18,200,0.125
25,25,18.29649209656928,PR Pre,6,18,200,0.125
26,26,1.0047397690427835,PR Post,6,18,200,0.125
27,27,0.0027078331913799,Overlap,6,18,200,0.125
0,0,2.7877635531327205,ENSD,0,0,1000,0.125
1,1,2.8319614127556902,PR Pre,0,0,1000,0.125
2,2,2.787118981386498,PR Post,0,0,1000,0.125
3,3,0.3531938195228576,Overlap,0,0,1000,0.125
4,4,2.804268339353983,ENSD,1,0,1000,0.125
5,5,2.912943742034954,PR Pre,1,0,1000,0.125
6,6,2.7991982753543416,PR Post,1,0,1000,0.125
7,7,0.3439171314239502,Overlap,1,0,1000,0.125
8,8,2.871276182588429,ENSD,2,0,1000,0.125
9,9,3.3590366974589414,PR Pre,2,0,1000,0.125
10,10,2.867663649963913,PR Post,2,0,1000,0.125
11,11,0.2980794310569763,Overlap,2,0,1000,0.125
12,12,1.9168451808911549,ENSD,3,0,1000,0.125
13,13,3.3992985706495205,PR Pre,3,0,1000,0.125
14,14,2.3927944682761284,PR Post,3,0,1000,0.125
15,15,0.235663503408432,Overlap,3,0,1000,0.125
16,16,2.63187506211417,ENSD,4,0,1000,0.125
17,17,6.734082620996284,PR Pre,4,0,1000,0.125
18,18,2.0401139881062837,PR Post,4,0,1000,0.125
19,19,0.1915721595287323,Overlap,4,0,1000,0.125
20,20,2.63187506211417,ENSD,5,0,1000,0.125
21,21,6.734082620996284,PR Pre,5,0,1000,0.125
22,22,2.0401139881062837,PR Post,5,0,1000,0.125
23,23,0.1915721595287323,Overlap,5,0,1000,0.125
24,24,0.0979598245127223,ENSD,6,0,1000,0.125
25,25,15.971651815119392,PR Pre,6,0,1000,0.125
26,26,1.0035887533015488,PR Post,6,0,1000,0.125
27,27,0.006111423484981,Overlap,6,0,1000,0.125
0,0,3.095798907801564,ENSD,0,23,20,2.0
1,1,3.095560381101254,PR Pre,0,23,20,2.0
2,2,3.096429075347532,PR Post,0,23,20,2.0
3,3,0.3229775428771972,Overlap,0,23,20,2.0
4,4,2.8417378421540205,ENSD,1,23,20,2.0
5,5,2.842046437060758,PR Pre,1,23,20,2.0
6,6,2.841969747480086,PR Post,1,23,20,2.0
7,7,0.3518304228782654,Overlap,1,23,20,2.0
8,8,3.3377811141985023,ENSD,2,23,20,2.0
9,9,3.338199663458384,PR Pre,2,23,20,2.0
10,10,3.3384534105935018,PR Post,2,23,20,2.0
11,11,0.2995023429393768,Overlap,2,23,20,2.0
12,12,3.4004391038306747,ENSD,3,23,20,2.0
13,13,3.4021816916434595,PR Pre,3,23,20,2.0
14,14,3.400570815058313,PR Post,3,23,20,2.0
15,15,0.2939176559448242,Overlap,3,23,20,2.0
16,16,6.887976904382729,ENSD,4,23,20,2.0
17,17,6.89125111544453,PR Pre,4,23,20,2.0
18,18,6.886641761729449,PR Post,4,23,20,2.0
19,19,0.1451396644115448,Overlap,4,23,20,2.0
20,20,6.887976904382729,ENSD,5,23,20,2.0
21,21,6.89125111544453,PR Pre,5,23,20,2.0
22,22,6.886641761729449,PR Post,5,23,20,2.0
23,23,0.1451396644115448,Overlap,5,23,20,2.0
24,24,19.19905428161864,ENSD,6,23,20,2.0
